Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Radial Res,Max Radial Res,Mean Radial Res,Min Angular Res,Max Angular Res,Mean Angular Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Median,EW Mean,EW Std,Normal EW Median,Normal EW Mean,Normal EW Std
SENS_ISS_173RF_HIRESFRNG001_PRIME,0,8,2012-10-18T14:57:01,123.1,123.8,123.45,223.475,224.175,223.825,45.502,45.502,45.502,177.973,178.673,178.323,2.9436145,2.9474347,2.945847,2.134e-05,2.153e-05,2.145e-05,73.55803,73.719406,73.63529,41.51876,41.6545,41.58927,73.79691862,0.22,1.37122948,1.48256643,0.27119535,1.02607098,1.10893492,0.20332632
SENS_ISS_181RF_FMOVIE001_PRIME,0,47,2013-02-10T04:54:21,85.3,90.0,87.63,267.8,272.5,270.13,354.901,354.901,354.901,272.899,277.599,275.228,9.444288,9.572525,9.507043,8.436e-05,8.616e-05,8.532e-05,95.4945,95.518616,95.50955,138.18712,138.49234,138.33894,72.49087265,1.31,0.92867727,0.93200624,0.09159385,0.69416775,0.696303,0.06848467
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,38,2013-02-13T19:24:13,36.5,40.2,38.35,156.625,160.325,158.475,4.633,4.633,4.633,151.992,155.692,153.842,-999.0,3.6323278,-22.791447,-999.0,6.412e-05,-26.289413,-57238.48,163.86456,-1346.7883,-57238.48,113.916214,-1395.5238,72.45404677,1.06,16.4824281,16.89977776,1.32639153,6.63566838,7.07617274,1.74483715
SENS_ISS_196RF_FMOVIE006_PRIME,0,68,2013-08-28T21:35:25,178.0,184.7,181.35,296.0,302.7,299.35,174.128,174.128,174.128,121.872,128.572,125.222,14.895639,15.791219,15.341042,0.0001263,0.00013005,0.00012844,149.3336,149.40312,149.37175,129.92317,130.1618,130.04239,70.38770878,1.89,10.33670875,10.20231787,1.09679007,6.65188108,6.56446733,0.71294276
