Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Radial Res,Max Radial Res,Mean Radial Res,Min Angular Res,Max Angular Res,Mean Angular Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Median,EW Mean,EW Std,Normal EW Median,Normal EW Mean,Normal EW Std
SENS_ISS_173RF_HIRESFRNG001_PRIME,0,38,2012-10-18T14:57:01,123.14,123.88,123.51,223.515,224.255,223.885,45.502,45.502,45.502,178.013,178.753,178.383,2.9431283,2.947528,2.945562,2.136e-05,2.155e-05,2.147e-05,73.56261,73.73646,73.64886,41.530064,41.67097,41.60112,73.79691865,0.21,1.37651411,1.49118086,0.28601184,1.02933747,1.11518898,0.21443528
SENS_ISS_181RF_FMOVIE001_PRIME,0,236,2013-02-10T04:54:21,85.3,90.04,87.66,267.8,272.54,270.164,354.901,354.901,354.901,272.899,277.639,275.263,9.444301,9.57365,9.507968,8.434e-05,8.616e-05,8.531e-05,95.494156,95.51873,95.509415,138.18709,138.49492,138.34117,72.49087266,1.31,0.93109612,0.93548338,0.09647758,0.69528096,0.69892698,0.07215069
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,184,2013-02-13T19:24:13,36.58,40.24,38.41,156.705,160.365,158.535,4.633,4.633,4.633,152.072,155.732,153.902,3.5631819,3.6334634,3.592733,6.247e-05,6.413e-05,6.335e-05,163.7373,163.86621,163.79828,113.572334,113.91813,113.74441,72.45404641,1.02,16.17015244,16.61798467,1.33927602,6.51191981,6.69324995,0.56365607
SENS_ISS_196RF_FMOVIE006_PRIME,0,334,2013-08-28T21:35:25,178.06,184.74,181.41,296.06,302.74,299.406,174.128,174.128,174.128,121.932,128.612,125.278,14.890234,15.781025,15.333581,0.00012656,0.00013009,0.00012848,149.33333,149.40326,149.3723,129.9278,130.1635,130.04436,70.38770878,1.86,10.27550159,10.14587399,1.08378078,6.61405024,6.52839172,0.70432746
SENS_ISS_233RI_HIRESAFRG001_PRIME,0,100,2016-03-10T00:10:36,37.16,39.14,38.15,112.535,114.515,113.525,149.449,149.449,149.449,323.086,325.066,324.076,2.346356,2.4627736,2.4035137,4.489e-05,4.579e-05,4.536e-05,85.44341,85.469055,85.45221,109.7364,109.99163,109.86328,64.04443632,0.56,2.95479642,2.87795676,0.3973242,0.99884262,0.97757403,0.13325787
