Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median,EW Mean 15,EW Std 15,Normal EW Mean 15,Normal EW Std 15,EW Mean 25,EW Std 25,Normal EW Mean 25,Normal EW Std 25,EW Mean 50,EW Std 50,Normal EW Mean 50,Normal EW Std 50,EW Mean 75,EW Std 75,Normal EW Mean 75,Normal EW Std 75,EW Mean 85,EW Std 85,Normal EW Mean 85,Normal EW Std 85
SENS_ISS_181RF_FMOVIE001_PRIME,0,46,2013-02-10T04:54:21,85.3,90.0,87.63,267.773,272.473,270.105,354.9,354.9,354.9,272.872,277.572,275.205,9.444313,9.572523,9.507127,95.4945,95.51861,95.509514,138.18709,138.49234,138.33913,72.49087264,1.28,0.92868861,0.08891181,0.6938274,0.06649405,0.92489024,0.69054233,0.78609715,0.01889497,0.58605123,0.01417738,0.81850935,0.03982491,0.61120629,0.03086546,0.86235377,0.05143591,0.64434392,0.03910526,0.89050314,0.05958377,0.66537234,0.04493667,0.90279962,0.06425591,0.67455417,0.04833862
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,37,2013-02-13T19:24:13,36.6,40.2,38.4,156.635,160.235,158.435,4.632,4.632,4.632,152.003,155.603,153.803,3.5633836,3.6323254,3.592568,163.7379,163.86456,163.79796,113.57605,113.91622,113.74535,72.45404677,1.03,16.61836617,1.33912647,6.6936586,0.56370115,16.11112291,6.48310136,14.9881789,0.19152308,5.99926334,0.07887329,15.1999188,0.29081542,6.0893945,0.12203041,15.57677072,0.43633117,6.25107999,0.1869684,15.90457091,0.63716633,6.39396943,0.27575058,16.15299357,0.8817166,6.49968584,0.37797818
SENS_ISS_196RF_FMOVIE006_PRIME,0,66,2013-08-28T21:35:25,178.1,184.7,181.44,295.994,302.594,299.336,174.127,174.127,174.127,121.866,128.466,125.209,14.895623,15.775226,15.328658,149.3336,149.40314,149.3727,129.92969,130.1618,130.04565,70.38770878,1.83,10.18013698,1.08423931,6.55060174,0.70458617,10.32393239,6.64273091,8.66362504,0.08860312,5.56754749,0.0562139,8.79311444,0.16703717,5.64956969,0.10598764,9.24969581,0.53558653,5.94565164,0.34646465,9.70573328,0.79946969,6.24205321,0.51892006,9.88849307,0.89105743,6.3609142,0.57872522
