Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median,EW Mean 15,EW Std 15,Normal EW Mean 15,Normal EW Std 15,EW Mean 25,EW Std 25,Normal EW Mean 25,Normal EW Std 25,EW Mean 50,EW Std 50,Normal EW Mean 50,Normal EW Std 50,EW Mean 75,EW Std 75,Normal EW Mean 75,Normal EW Std 75,EW Mean 85,EW Std 85,Normal EW Mean 85,Normal EW Std 85
SENS_ISS_181RF_FMOVIE001_PRIME,0,236,2013-02-10T04:54:21,85.3,90.04,87.66,267.773,272.513,270.137,354.9,354.9,354.9,272.872,277.612,275.236,9.444292,9.573651,9.507968,95.494156,95.51872,95.509415,138.18712,138.49492,138.34116,72.49087266,1.31,0.93491927,0.09635193,0.69850554,0.07205798,0.92922277,0.69461649,0.7934199,0.02579965,0.59169592,0.01956946,0.82420926,0.04266056,0.61545465,0.03275647,0.86445438,0.0513956,0.64588153,0.03901921,0.89518832,0.06101777,0.66887651,0.04597854,0.90594042,0.06474435,0.67689568,0.04867827
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,184,2013-02-13T19:24:13,36.58,40.24,38.41,156.615,160.275,158.445,4.632,4.632,4.632,151.983,155.643,153.813,3.5631828,3.633464,3.5927339,163.73732,163.86618,163.79828,113.572334,113.91813,113.74441,72.45404641,1.02,16.61739438,1.34573836,6.69301972,0.5662417,16.17735555,6.50751501,14.99469917,0.17367917,6.00303197,0.07318773,15.19128596,0.28222412,6.08641298,0.11924167,15.57556955,0.44795296,6.25065462,0.19124974,15.9482912,0.70238276,6.41279163,0.30337922,16.17970019,0.9237061,6.51071634,0.39495327
SENS_ISS_196RF_FMOVIE006_PRIME,0,333,2013-08-28T21:35:25,178.08,184.74,181.42,295.974,302.634,299.309,174.127,174.127,174.127,121.846,128.506,125.182,14.890238,15.777897,15.332238,149.33333,149.40326,149.37239,129.92902,130.16347,130.04471,70.38770878,1.85,10.14739478,1.08420314,6.52941634,0.7045856,10.27149581,6.615848,8.66932052,0.08099865,5.57054653,0.05110678,8.78608604,0.16178559,5.64511785,0.10311289,9.20726524,0.51953905,5.91815985,0.33611404,9.68030809,0.80350842,6.22556773,0.52152148,9.85832599,0.89498651,6.3414527,0.58139392
