Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Radial Res,Max Radial Res,Mean Radial Res,Min Angular Res,Max Angular Res,Mean Angular Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Median,EW Mean,EW Std,Normal EW Median,Normal EW Mean,Normal EW Std
SENS_ISS_173RF_HIRESFRNG001_PRIME,0,38,2012-10-18T14:57:01,123.14,123.88,123.51,223.39,224.13,223.76,45.502,45.502,45.502,177.888,178.628,178.258,2.94313,2.9475296,2.9455633,2.136e-05,2.155e-05,2.147e-05,73.562515,73.736595,73.64885,41.530136,41.670868,41.60112,73.79691865,0.21,1.36344859,1.49362918,0.28511879,1.01956698,1.11702369,0.21379449
SENS_ISS_181RF_FMOVIE001_PRIME,0,237,2013-02-10T04:54:21,85.28,90.04,87.65,267.905,272.665,270.277,354.901,354.901,354.901,273.004,277.764,275.376,9.444288,9.57365,9.507649,8.434e-05,8.623e-05,8.531e-05,95.49414,95.51873,95.509445,138.185,138.4949,138.34041,72.49087266,1.32,0.92947379,0.93284691,0.09472156,0.69532398,0.69694832,0.07083312
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,185,2013-02-13T19:24:13,36.56,40.24,38.4,156.56,160.24,158.4,4.633,4.633,4.633,151.927,155.607,153.767,3.562604,3.6334643,3.5925708,6.247e-05,6.413e-05,6.335e-05,163.7373,163.86621,163.79834,113.572334,113.91957,113.74535,72.45404641,1.03,16.47628705,16.90431586,1.32837185,6.63543498,6.80878538,0.55970475
SENS_ISS_196RF_FMOVIE006_PRIME,0,333,2013-08-28T21:35:25,178.06,184.74,181.4,296.06,302.74,299.405,174.128,174.128,174.128,121.932,128.612,125.277,14.890238,15.781012,15.333669,0.00012657,0.00013009,0.00012848,149.33333,149.40326,149.37227,129.92781,130.16348,130.04434,70.38770878,1.85,10.31964631,10.18943295,1.08352191,6.64072454,6.55641161,0.70417491
SENS_ISS_233RI_HIRESAFRG001_PRIME,0,100,2016-03-10T00:10:36,37.16,39.14,38.15,112.535,114.515,113.525,149.449,149.449,149.449,323.086,325.066,324.076,2.346364,2.4627578,2.403515,4.489e-05,4.579e-05,4.536e-05,85.44363,85.46892,85.452225,109.736404,109.991615,109.86328,64.04443632,0.56,2.96038177,2.88477382,0.39463512,1.00141355,0.97989309,0.13235108
