Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median,EW Mean 15,EW Std 15,Normal EW Mean 15,Normal EW Std 15,EW Mean 25,EW Std 25,Normal EW Mean 25,Normal EW Std 25,EW Mean 50,EW Std 50,Normal EW Mean 50,Normal EW Std 50,EW Mean 75,EW Std 75,Normal EW Mean 75,Normal EW Std 75,EW Mean 85,EW Std 85,Normal EW Mean 85,Normal EW Std 85
SENS_ISS_181RF_FMOVIE001_PRIME,0,235,2013-02-10T04:54:21,85.3,90.04,87.67,267.773,272.513,270.139,354.9,354.9,354.9,272.872,277.612,275.238,9.444366,9.573644,9.508014,95.49414,95.51872,95.509384,138.18698,138.4949,138.3413,72.49087266,1.31,0.96404648,0.1339803,0.720252,0.10002369,0.94562972,0.70583462,0.7939015,0.03302552,0.5926722,0.02542699,0.82118103,0.04344368,0.61352805,0.03323478,0.86840998,0.05768768,0.64891704,0.04346574,0.90666665,0.07283809,0.67745198,0.05454943,0.92366519,0.08316495,0.69013067,0.06220422
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,183,2013-02-13T19:24:13,36.58,40.24,38.42,156.615,160.275,158.45,4.632,4.632,4.632,151.983,155.643,153.818,3.5631676,3.6334598,3.5928195,163.7373,163.86618,163.79846,113.57229,113.91814,113.74393,72.45404641,1.02,17.92163766,0.6434257,7.2167577,0.27756498,17.97417846,7.22043941,16.88853259,0.32734104,6.78389948,0.13569172,17.07980707,0.34838985,6.85906071,0.14055104,17.43697727,0.44408083,7.00205793,0.17846443,17.65758032,0.47993107,7.0995845,0.20281973,17.74325287,0.50973063,7.1395031,0.22031527
SENS_ISS_196RF_FMOVIE006_PRIME,0,334,2013-08-28T21:35:25,178.06,184.74,181.41,295.954,302.634,299.302,174.127,174.127,174.127,121.826,128.506,125.175,14.890174,15.781227,15.333219,149.33333,149.40327,149.37231,129.92757,130.16351,130.04446,70.38770878,1.86,10.1437347,1.10170433,6.52702558,0.71573456,10.21582169,6.57565896,8.6196735,0.14490777,5.53872828,0.0924723,8.75929363,0.20980142,5.62797289,0.1338324,9.19753108,0.52574114,5.91208597,0.34033126,9.66316706,0.79899067,6.21463193,0.51866218,9.84192933,0.89854581,6.33086224,0.58355122
