Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median,EW Mean 15,EW Std 15,Normal EW Mean 15,Normal EW Std 15,EW Mean 25,EW Std 25,Normal EW Mean 25,Normal EW Std 25,EW Mean 50,EW Std 50,Normal EW Mean 50,Normal EW Std 50,EW Mean 75,EW Std 75,Normal EW Mean 75,Normal EW Std 75,EW Mean 85,EW Std 85,Normal EW Mean 85,Normal EW Std 85
SENS_ISS_181RF_FMOVIE001_PRIME,0,47,2013-02-10T04:54:21,85.3,90.0,87.63,267.773,272.473,270.102,354.9,354.9,354.9,272.872,277.572,275.202,9.444292,9.572525,9.507041,95.4945,95.518616,95.50955,138.18712,138.49236,138.33894,72.49087265,1.31,0.93036805,0.08867161,0.69508013,0.06631354,0.92607433,0.69156367,0.79176585,0.02217182,0.59030845,0.01664294,0.81847527,0.03986461,0.61115724,0.03086263,0.86325429,0.05212891,0.64499009,0.03959482,0.89335159,0.06019741,0.66750212,0.04538768,0.90280509,0.06355541,0.67453775,0.04779673
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,37,2013-02-13T19:24:13,36.6,40.2,38.4,156.635,160.235,158.435,4.632,4.632,4.632,152.003,155.603,153.803,3.5633862,3.6323278,3.5925705,163.7379,163.86458,163.79794,113.57606,113.916214,113.74535,72.45404677,1.03,16.66320781,1.33528007,6.71171445,0.5622481,16.22379244,6.53767144,15.00248858,0.21875935,6.00499297,0.08964947,15.24056425,0.3214,6.10569291,0.13449552,15.62271689,0.4531322,6.26901482,0.19292607,15.95099987,0.64037922,6.41263471,0.27701218,16.2019409,0.88801051,6.51938529,0.38053912
SENS_ISS_196RF_FMOVIE006_PRIME,0,66,2013-08-28T21:35:25,178.1,184.7,181.44,295.994,302.594,299.336,174.127,174.127,174.127,121.866,128.466,125.209,14.8956375,15.775226,15.328656,149.3336,149.40312,149.3727,129.9297,130.1618,130.04565,70.38770878,1.83,10.18615038,1.08486473,6.55447289,0.70500272,10.3279853,6.64654928,8.6711974,0.0897451,5.57241733,0.05723954,8.79761448,0.16425431,5.65246422,0.10431936,9.25503239,0.53744348,5.94908416,0.34768339,9.7117723,0.80146011,6.24595092,0.5202476,9.8950684,0.89334722,6.36513065,0.58019344
