Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Radial Res,Max Radial Res,Mean Radial Res,Min Angular Res,Max Angular Res,Mean Angular Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Median,EW Mean,EW Std,Normal EW Median,Normal EW Mean,Normal EW Std
SENS_ISS_173RF_HIRESFRNG001_PRIME,0,38,2012-10-18T14:57:01,123.14,123.88,123.51,223.39,224.13,223.76,45.502,45.502,45.502,177.888,178.628,178.258,2.9431283,2.947528,2.945562,2.136e-05,2.155e-05,2.147e-05,73.56261,73.73646,73.64886,41.530064,41.67097,41.60112,73.79691865,0.21,1.37858437,1.48706208,0.28157579,1.0308854,1.11210782,0.21112008
SENS_ISS_181RF_FMOVIE001_PRIME,0,236,2013-02-10T04:54:21,85.3,90.04,87.66,267.925,272.665,270.289,354.901,354.901,354.901,273.024,277.764,275.388,9.444301,9.57365,9.507968,8.434e-05,8.616e-05,8.531e-05,95.494156,95.51873,95.509415,138.18709,138.49492,138.34117,72.49087266,1.31,0.92919391,0.93649987,0.10092665,0.69489961,0.69968585,0.07546556
SENS_ISS_181RF_FRINGPHOT001_VIMS,0,184,2013-02-13T19:24:13,36.58,40.24,38.41,156.58,160.24,158.41,4.633,4.633,4.633,151.947,155.607,153.777,3.5631819,3.6334634,3.592733,6.247e-05,6.413e-05,6.335e-05,163.7373,163.86621,163.79828,113.572334,113.91813,113.74441,72.45404641,1.02,16.1845981,16.6132518,1.35642803,6.51572879,6.69135824,0.57043039
SENS_ISS_196RF_FMOVIE006_PRIME,0,333,2013-08-28T21:35:25,178.08,184.74,181.42,296.08,302.74,299.416,174.128,174.128,174.128,121.952,128.612,125.288,14.890234,15.777888,15.332238,0.00012662,0.00013009,0.00012848,149.33333,149.40326,149.37239,129.92902,130.1635,130.04472,70.38770878,1.85,10.25874959,10.14984376,1.08298484,6.6029998,6.53099202,0.70381979
SENS_ISS_233RI_HIRESAFRG001_PRIME,0,100,2016-03-10T00:10:36,37.16,39.14,38.15,112.535,114.515,113.525,149.449,149.449,149.449,323.086,325.066,324.076,2.346356,2.4627736,2.4035137,4.489e-05,4.579e-05,4.536e-05,85.44341,85.469055,85.45221,109.7364,109.99163,109.86328,64.04443632,0.56,2.91008416,2.87537619,0.39582991,0.98419004,0.97670926,0.13282633
