Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,EW139470,EW139470 STD,Normal EW139470,Normal EW139470 STD,EW139490,EW139490 STD,Normal EW139490,Normal EW139490 STD,EW139510,EW139510 STD,Normal EW139510,Normal EW139510 STD,EW139530,EW139530 STD,Normal EW139530,Normal EW139530 STD,EW139550,EW139550 STD,Normal EW139550,Normal EW139550 STD,EW139570,EW139570 STD,Normal EW139570,Normal EW139570 STD,EW139590,EW139590 STD,Normal EW139590,Normal EW139590 STD,EW139610,EW139610 STD,Normal EW139610,Normal EW139610 STD,EW139630,EW139630 STD,Normal EW139630,Normal EW139630 STD,EW139650,EW139650 STD,Normal EW139650,Normal EW139650 STD,EW139670,EW139670 STD,Normal EW139670,Normal EW139670 STD,EW139690,EW139690 STD,Normal EW139690,Normal EW139690 STD,EW139710,EW139710 STD,Normal EW139710,Normal EW139710 STD,EW139730,EW139730 STD,Normal EW139730,Normal EW139730 STD,EW139750,EW139750 STD,Normal EW139750,Normal EW139750 STD,EW139770,EW139770 STD,Normal EW139770,Normal EW139770 STD,EW139790,EW139790 STD,Normal EW139790,Normal EW139790 STD,EW139810,EW139810 STD,Normal EW139810,Normal EW139810 STD,EW139830,EW139830 STD,Normal EW139830,Normal EW139830 STD,EW139850,EW139850 STD,Normal EW139850,Normal EW139850 STD,EW139870,EW139870 STD,Normal EW139870,Normal EW139870 STD,EW139890,EW139890 STD,Normal EW139890,Normal EW139890 STD,EW139910,EW139910 STD,Normal EW139910,Normal EW139910 STD,EW139930,EW139930 STD,Normal EW139930,Normal EW139930 STD,EW139950,EW139950 STD,Normal EW139950,Normal EW139950 STD,EW139970,EW139970 STD,Normal EW139970,Normal EW139970 STD,EW139990,EW139990 STD,Normal EW139990,Normal EW139990 STD,EW140010,EW140010 STD,Normal EW140010,Normal EW140010 STD,EW140030,EW140030 STD,Normal EW140030,Normal EW140030 STD,EW140050,EW140050 STD,Normal EW140050,Normal EW140050 STD,EW140070,EW140070 STD,Normal EW140070,Normal EW140070 STD,EW140090,EW140090 STD,Normal EW140090,Normal EW140090 STD,EW140110,EW140110 STD,Normal EW140110,Normal EW140110 STD,EW140130,EW140130 STD,Normal EW140130,Normal EW140130 STD,EW140150,EW140150 STD,Normal EW140150,Normal EW140150 STD,EW140170,EW140170 STD,Normal EW140170,Normal EW140170 STD,EW140190,EW140190 STD,Normal EW140190,Normal EW140190 STD,EW140210,EW140210 STD,Normal EW140210,Normal EW140210 STD,EW140230,EW140230 STD,Normal EW140230,Normal EW140230 STD,EW140250,EW140250 STD,Normal EW140250,Normal EW140250 STD,EW140270,EW140270 STD,Normal EW140270,Normal EW140270 STD,EW140290,EW140290 STD,Normal EW140290,Normal EW140290 STD,EW140310,EW140310 STD,Normal EW140310,Normal EW140310 STD,EW140330,EW140330 STD,Normal EW140330,Normal EW140330 STD,EW140350,EW140350 STD,Normal EW140350,Normal EW140350 STD,EW140370,EW140370 STD,Normal EW140370,Normal EW140370 STD,EW140390,EW140390 STD,Normal EW140390,Normal EW140390 STD,EW140410,EW140410 STD,Normal EW140410,Normal EW140410 STD,EW140430,EW140430 STD,Normal EW140430,Normal EW140430 STD,EW140450,EW140450 STD,Normal EW140450,Normal EW140450 STD,EW140470,EW140470 STD,Normal EW140470,Normal EW140470 STD,EW140490,EW140490 STD,Normal EW140490,Normal EW140490 STD,EW140510,EW140510 STD,Normal EW140510,Normal EW140510 STD,EW140530,EW140530 STD,Normal EW140530,Normal EW140530 STD,EW140550,EW140550 STD,Normal EW140550,Normal EW140550 STD,EW140570,EW140570 STD,Normal EW140570,Normal EW140570 STD,EW140590,EW140590 STD,Normal EW140590,Normal EW140590 STD,EW140610,EW140610 STD,Normal EW140610,Normal EW140610 STD,EW140630,EW140630 STD,Normal EW140630,Normal EW140630 STD,EW140650,EW140650 STD,Normal EW140650,Normal EW140650 STD,EW140670,EW140670 STD,Normal EW140670,Normal EW140670 STD,EW140690,EW140690 STD,Normal EW140690,Normal EW140690 STD,EW140710,EW140710 STD,Normal EW140710,Normal EW140710 STD,EW140730,EW140730 STD,Normal EW140730,Normal EW140730 STD,EW140750,EW140750 STD,Normal EW140750,Normal EW140750 STD,EW140770,EW140770 STD,Normal EW140770,Normal EW140770 STD,EW140790,EW140790 STD,Normal EW140790,Normal EW140790 STD,EW140810,EW140810 STD,Normal EW140810,Normal EW140810 STD,EW140830,EW140830 STD,Normal EW140830,Normal EW140830 STD,EW140850,EW140850 STD,Normal EW140850,Normal EW140850 STD,EW140870,EW140870 STD,Normal EW140870,Normal EW140870 STD,EW140890,EW140890 STD,Normal EW140890,Normal EW140890 STD,EW140910,EW140910 STD,Normal EW140910,Normal EW140910 STD,EW140930,EW140930 STD,Normal EW140930,Normal EW140930 STD,EW140950,EW140950 STD,Normal EW140950,Normal EW140950 STD
ISS_000RI_SATSRCHAP001_PRIME,0,18000,2004-06-20T20:03:28,0.0,359.98,38.196,61.67,41.729,67.141,67.351,67.308,73.763,73.946,73.911,65.45,100.0,2.2495,0.70215,0.6234,0.1945,0.31557,0.05419,0.08745,0.01499,1.43138,0.61523,0.39668,0.17045,0.50255,0.14867,0.13927,0.04118,0.00021,0.00132,6e-05,0.00036,0.00025,0.00134,7e-05,0.00037,0.00032,0.00138,9e-05,0.00038,0.00043,0.0014,0.00012,0.00039,0.00052,0.00137,0.00015,0.00038,0.00062,0.00135,0.00017,0.00038,0.00076,0.00138,0.00021,0.00038,0.00092,0.00139,0.00025,0.00038,0.0011,0.0014,0.0003,0.00039,0.00132,0.00142,0.00037,0.00039,0.00156,0.00142,0.00043,0.00039,0.00184,0.00142,0.00051,0.00039,0.00212,0.00142,0.00059,0.00039,0.00247,0.00144,0.00068,0.0004,0.00291,0.00146,0.00081,0.0004,0.00339,0.00149,0.00094,0.00041,0.00392,0.00155,0.00109,0.00043,0.00453,0.0016,0.00126,0.00044,0.00526,0.00171,0.00146,0.00047,0.00612,0.00189,0.0017,0.00052,0.00711,0.00214,0.00197,0.00059,0.00824,0.00245,0.00228,0.00068,0.00959,0.00285,0.00266,0.00079,0.01123,0.00331,0.00311,0.00092,0.01319,0.00378,0.00366,0.00105,0.01557,0.00438,0.00431,0.00121,0.01846,0.0051,0.00511,0.00141,0.02195,0.00596,0.00608,0.00165,0.02616,0.0071,0.00725,0.00197,0.03137,0.00899,0.00869,0.00249,0.03807,0.01218,0.01055,0.00337,0.04673,0.01785,0.01295,0.00495,0.05785,0.02795,0.01603,0.00775,0.07309,0.04495,0.02026,0.01246,0.09678,0.069,0.02682,0.01912,0.1357,0.09797,0.03761,0.02715,0.18734,0.12455,0.05192,0.03451,0.22756,0.13574,0.06306,0.03761,0.22727,0.12981,0.06298,0.03596,0.18699,0.11788,0.05182,0.03266,0.13567,0.10822,0.0376,0.02998,0.09444,0.09259,0.02617,0.02565,0.0667,0.06684,0.01848,0.01852,0.05023,0.04202,0.01392,0.01164,0.04099,0.02573,0.01136,0.00713,0.03588,0.0177,0.00994,0.0049,0.03293,0.01473,0.00912,0.00408,0.03106,0.01398,0.00861,0.00387,0.02957,0.01368,0.00819,0.00379,0.02796,0.01279,0.00775,0.00354,0.02601,0.0112,0.00721,0.0031,0.0238,0.00942,0.0066,0.00261,0.02157,0.00788,0.00598,0.00218,0.01949,0.00666,0.0054,0.00185,0.01757,0.00576,0.00487,0.0016,0.01579,0.00501,0.00438,0.00139,0.01413,0.00431,0.00392,0.0012,0.01254,0.00369,0.00347,0.00102,0.01106,0.00317,0.00307,0.00088,0.00969,0.00276,0.00268,0.00077,0.00841,0.00241,0.00233,0.00067,0.00728,0.00213,0.00202,0.00059,0.00626,0.00195,0.00173,0.00054,0.00533,0.00178,0.00148,0.0005,0.00452,0.00162,0.00125,0.00045,0.00382,0.0015,0.00106,0.00042,0.00324,0.00144,0.0009,0.0004,0.00274,0.00141,0.00076,0.00039,0.00229,0.00134,0.00064,0.00037,0.00193,0.00129,0.00053,0.00036,0.00163,0.00128,0.00045,0.00035,0.00137,0.00124,0.00038,0.00034,0.00115,0.00123,0.00032,0.00034,0.00094,0.00125,0.00026,0.00035,0.00074,0.00122,0.00021,0.00034
