324.500,140180.000,325.440,139675.000,0.00186139
321.380,140181.667,323.580,139720.000,0.00476534
318.320,140173.333,321.260,139793.333,0.00773684
315.380,140161.667,318.580,139856.667,0.01049180
312.500,140145.000,316.120,139891.667,0.01428947
310.140,140103.333,313.440,139918.333,0.01783784
