231.020, 140190.000, 230.520, 140375.000, 0.00270270
227.660, 140203.333, 226.680, 140373.333, 0.00576471
224.460, 140216.667, 222.920, 140371.667, 0.00993548
221.100, 140211.667, 218.980, 140383.333, 0.01234951
217.740, 140233.333, 214.980, 140391.667, 0.01743158
214.500, 140220.000, 211.040, 140403.333, 0.01887273
211.360, 140216.667, 207.080, 140405.000, 0.02272566
207.960, 140233.333, 203.140, 140405.000, 0.02807767
204.620, 140225.000, 199.600, 140398.333, 0.02896154
